Id 	Name 	Group 	Rows 	Cols 	Nonzeros 	Kind 	Date 	Download File
591 	mark3jac120sc 	Hollinger 	54,929 	54,929 	322,483 	Economic Problem 	2001 	
1174 	cegb2919 	HB 	2,919 	2,919 	321,543 	Structural Problem 	1980 	
346 	bcsstm36 	Boeing 	23,052 	23,052 	320,606 	Structural Problem 	1995 	
1762 	rlfprim 	Meszaros 	58,866 	62,716 	320,591 	Linear Programming Problem 	2004 	
2499 	rgg_n_2_15_s0 	DIMACS10 	32,768 	32,768 	320,480 	Undirected Random Graph 	2011 	
646 	lp_osa_14 	LPnetlib 	2,337 	54,797 	317,097 	Linear Programming Problem 	1990 	
350 	crystk01 	Boeing 	4,875 	4,875 	315,891 	Materials Problem 	1995 	
1655 	rail516 	Mittelmann 	516 	47,827 	315,412 	Linear Programming Problem 	2005 	
2821 	Goodwin_030 	Goodwin 	10,142 	10,142 	312,814 	Computational Fluid Dynamics 	2018 	
2069 	mk12-b4 	JGD_Homology 	62,370 	51,975 	311,850 	Combinatorial Problem 	2008 	
2128 	n4c6-b5 	JGD_Homology 	51,813 	20,058 	310,878 	Combinatorial Problem 	2008 	
1577 	c-61 	Schenk_IBMNA 	43,618 	43,618 	310,016 	Optimization Problem 	2006 	
745 	lhr14c 	Mallya 	14,270 	14,270 	307,858 	Chemical Process Simulation Problem 	1997 	
373 	circuit_4 	Bomhof 	80,209 	80,209 	307,604 	Circuit Simulation Problem 	2000 	
744 	lhr14 	Mallya 	14,270 	14,270 	305,750 	Chemical Process Simulation Problem 	1994 	
1358 	Na5 	PARSEC 	5,832 	5,832 	305,630 	Theoretical/Quantum Chemistry Problem 	2005 	
799 	lp_nug20 	Qaplib 	15,240 	72,600 	304,800 	Linear Programming Problem 	1995 	
933 	waveguide3D 	FEMLAB 	21,036 	21,036 	303,468 	Electromagnetics Problem 	2003 	
2568 	FX_March2010 	Davis 	1,319 	9,498 	301,899 	Term/Document Graph 	2010 	
379 	vibrobox 	Cote 	12,328 	12,328 	301,700 	Acoustics Problem 	1997 	
1302 	dixmaanl 	GHS_indef 	60,000 	60,000 	299,998 	Optimization Problem 	1989 	
2255 	208bit 	Priebel 	24,430 	24,421 	299,756 	Combinatorial Problem 	2009 	
1576 	c-60 	Schenk_IBMNA 	43,640 	43,640 	298,570 	Optimization Problem 	2006 	
1261 	finance256 	GHS_psdef 	37,376 	37,376 	298,496 	Optimization Problem 	1997 	
1780 	us04 	Meszaros 	163 	28,016 	297,538 	Linear Programming Problem 	2004 	
1517 	Reuters911 	Pajek 	13,332 	13,332 	296,076 	Undirected Weighted Graph Sequence 	2001 	
2200 	EX6 	JGD_SPG 	6,545 	6,545 	295,680 	Combinatorial Problem 	2008 	
2199 	EX5 	JGD_SPG 	6,545 	6,545 	295,680 	Combinatorial Problem 	2008 	
815 	raefsky2 	Simon 	3,242 	3,242 	293,551 	Subsequent Computational Fluid Dynamics Problem 	1993 	
814 	raefsky1 	Simon 	3,242 	3,242 	293,409 	Computational Fluid Dynamics Problem Sequence 	1993 	
38 	bcsstk16 	HB 	4,884 	4,884 	290,378 	Structural Problem 	1985 	
1908 	t520 	TKK 	5,563 	5,563 	286,341 	Structural Problem 	2008 	
956 	3D_28984_Tetra 	Schenk_IBMSDS 	28,984 	28,984 	285,092 	Semiconductor Device Problem 	2003 	
1667 	fome13 	Mittelmann 	48,568 	97,840 	285,056 	Linear Programming Problem 	2005 	
920 	sinc12 	Hohn 	7,500 	7,500 	283,992 	Materials Problem 	2003 	
1761 	rlfdual 	Meszaros 	8,052 	74,970 	282,031 	Linear Programming Problem 	2004 	
2644 	vsp_sctap1-2b_and_seymourl 	DIMACS10 	40,174 	40,174 	281,662 	Random Unweighted Graph 	2011 	
1428 	chipcool0 	Oberwolfach 	20,082 	20,082 	281,150 	Model Reduction Problem 	2004 	
1429 	chipcool1 	Oberwolfach 	20,082 	20,082 	281,150 	Model Reduction Problem 	2004 	
1173 	cegb2802 	HB 	2,802 	2,802 	277,362 	Structural Problem 	1980 	
2444 	enron 	LAW 	69,244 	69,244 	276,143 	Directed Graph 	2004 	
452 	bayer01 	Grund 	57,735 	57,735 	275,094 	Chemical Process Simulation Problem 	1997 	
2538 	OPF_6000 	IPSO 	29,902 	29,902 	274,697 	Power Network Problem 	2011 	
1823 	rat 	Meszaros 	3,136 	9,408 	268,908 	Linear Programming Problem Sequence 	2004 	
588 	mark3jac100 	Hollinger 	45,769 	45,769 	268,563 	Economic Problem 	2001 	
589 	mark3jac100sc 	Hollinger 	45,769 	45,769 	268,563 	Economic Problem 	2001 	
1807 	fxm4_6 	Meszaros 	22,400 	47,185 	265,442 	Linear Programming Problem 	2004 	
1760 	rlfddd 	Meszaros 	4,050 	61,521 	264,627 	Linear Programming Problem 	2004 	
1606 	s2rmq4m1 	Cylshell 	5,489 	5,489 	263,351 	Structural Problem 	1997 	
1607 	s3rmq4m1 	Cylshell 	5,489 	5,489 	262,943 	Structural Problem 	1997 	
1605 	s1rmq4m1 	Cylshell 	5,489 	5,489 	262,411 	Structural Problem 	1997 	
610 	lp_cre_b 	LPnetlib 	9,648 	77,137 	260,785 	Linear Programming Problem 	1990 	
1319 	airfoil_2d 	Engwirda 	14,214 	14,214 	259,688 	Computational Fluid Dynamics Problem 	2006 	
554 	g7jac080 	Hollinger 	23,670 	23,670 	259,648 	Economic Problem 	2001 	
555 	g7jac080sc 	Hollinger 	23,670 	23,670 	259,648 	Economic Problem 	2001 	
415 	ex19 	FIDAP 	12,005 	12,005 	259,577 	Computational Fluid Dynamics Problem 	1994 	
1940 	bibd_81_3 	JGD_BIBD 	3,240 	85,320 	255,960 	Combinatorial Problem 	2008 	
1293 	a5esindl 	GHS_indef 	60,008 	60,008 	255,004 	Optimization Problem 	2004 	
886 	tandem_vtx 	Pothen 	18,454 	18,454 	253,350 	Structural Problem 	2003 	
1847 	Dubcova1 	UTEP 	16,129 	16,129 	253,009 	2D/3D Problem 	2007 	
2242 	TSOPF_RS_b39_c7 	TSOPF 	14,098 	14,098 	252,446 	Power Network Problem 	2009 	
47 	bcsstk25 	HB 	15,439 	15,439 	252,241 	Structural Problem 	1984 	
1375 	rajat26 	Rajat 	51,032 	51,032 	247,528 	Circuit Simulation Problem 	2006 	
1332 	deltaX 	Toledo 	68,600 	21,961 	247,424 	Counter Example Problem 	2006 	
612 	lp_cre_d 	LPnetlib 	8,926 	73,948 	246,614 	Linear Programming Problem 	1990 	
2532 	wing 	DIMACS10 	62,032 	62,032 	243,088 	Undirected Graph 	2000 	
1348 	benzene 	PARSEC 	8,219 	8,219 	242,669 	Theoretical/Quantum Chemistry Problem 	2005 	
2391 	astro-ph 	Newman 	16,706 	16,706 	242,502 	Undirected Weighted Graph 	2001 	
2889 	worms20_10NN 	ML_Graph 	20,055 	20,055 	240,826 	Undirected Weighted Graph 	2020 	
2394 	cond-mat-2003 	Newman 	31,163 	31,163 	240,058 	Undirected Weighted Graph 	2003 	
2793 	sx-mathoverflow 	SNAP 	24,818 	24,818 	239,978 	Directed Temporal Multigraph 	2017 	
2515 	luxembourg_osm 	DIMACS10 	114,599 	114,599 	239,332 	Undirected Graph 	2010 	
2829 	ACTIVSg70K 	TAMU_SmartGridCenter 	69,999 	69,999 	238,627 	Power Network Problem 	2018 	
808 	struct4 	Rothberg 	4,350 	4,350 	237,798 	Structural Problem 	1997 	
970 	nmos3 	Schenk_ISEI 	18,588 	18,588 	237,130 	Semiconductor Device Problem 	2003 	
2298 	ca-HepPh 	SNAP 	12,008 	12,008 	237,010 	Undirected Graph 	2003 	
2032 	ch7-8-b3 	JGD_Homology 	58,800 	11,760 	235,200 	Combinatorial Problem 	2008 	
2611 	nh2010 	DIMACS10 	48,837 	48,837 	234,550 	Undirected Weighted Graph 	2010 	
1776 	stat96v5 	Meszaros 	2,307 	75,779 	233,921 	Linear Programming Problem 	2005 	
743 	lhr11c 	Mallya 	10,964 	10,964 	233,741 	Chemical Process Simulation Problem 	1997 	
1668 	fome20 	Mittelmann 	33,874 	108,175 	232,647 	Linear Programming Problem 	2005 	
652 	lp_pds_20 	LPnetlib 	33,874 	108,175 	232,647 	Linear Programming Problem 	1990 	
741 	lhr10c 	Mallya 	10,672 	10,672 	232,633 	Chemical Process Simulation Problem 	1997 	
742 	lhr11 	Mallya 	10,964 	10,964 	231,806 	Chemical Process Simulation Problem 	1994 	
1309 	spmsrtls 	GHS_indef 	29,995 	29,995 	229,947 	Statistical/Mathematical Problem 	2004 	
578 	jan99jac120 	Hollinger 	41,374 	41,374 	229,385 	Economic Problem 	2001 	
579 	jan99jac120sc 	Hollinger 	41,374 	41,374 	229,385 	Economic Problem 	2001 	
740 	lhr10 	Mallya 	10,672 	10,672 	228,395 	Chemical Process Simulation Problem 	1994 	
431 	ex35 	FIDAP 	19,716 	19,716 	227,872 	Computational Fluid Dynamics Problem 	1994 	
1182 	man_5976 	HB 	5,976 	5,976 	225,046 	Structural Problem 	1980 	
2717 	lowThrust_13 	VDOL 	18,476 	18,476 	224,897 	Optimal Control Problem 	2015 	
2716 	lowThrust_12 	VDOL 	18,458 	18,458 	224,593 	Optimal Control Problem 	2015 	
2715 	lowThrust_11 	VDOL 	18,368 	18,368 	223,801 	Optimal Control Problem 	2015 	
284 	onetone2 	ATandT 	36,057 	36,057 	222,596 	Frequency Domain Circuit Simulation Problem 	2001 	
2714 	lowThrust_10 	VDOL 	18,260 	18,260 	222,005 	Optimal Control Problem 	2015 	
1831 	scfxm1-2r 	Meszaros 	37,980 	65,943 	221,388 	Linear Programming Problem Sequence 	2004 	
2713 	lowThrust_9 	VDOL 	18,044 	18,044 	219,589 	Optimal Control Problem 	2015 	
50 	bcsstk28 	HB 	4,410 	4,410 	219,024 	Structural Problem 	1984 	
2272 	ABACUS_shell_hd 	Puri 	23,412 	23,412 	218,484 	Model Reduction Problem 	2009 	
2269 	ABACUS_shell_ud 	Puri 	23,412 	23,412 	218,484 	Model Reduction Problem 	2009 	
2270 	ABACUS_shell_ld 	Puri 	23,412 	23,412 	218,484 	Model Reduction Problem 	2009 	
2271 	ABACUS_shell_md 	Puri 	23,412 	23,412 	218,484 	Model Reduction Problem 	2009 	
1609 	s2rmt3m1 	Cylshell 	5,489 	5,489 	217,681 	Structural Problem 	1997 	
1610 	s3rmt3m1 	Cylshell 	5,489 	5,489 	217,669 	Structural Problem 	1997 	
1608 	s1rmt3m1 	Cylshell 	5,489 	5,489 	217,651 	Structural Problem 	1997 	
2582 	ak2010 	DIMACS10 	45,292 	45,292 	217,098 	Undirected Weighted Graph 	2010 	
2712 	lowThrust_8 	VDOL 	17,702 	17,702 	216,445 	Optimal Control Problem 	2015 	
1950 	TF16 	JGD_Forest 	15,437 	19,321 	216,173 	Combinatorial Problem 	2008 	
586 	mark3jac080 	Hollinger 	36,609 	36,609 	214,643 	Economic Problem 	2001 	
587 	mark3jac080sc 	Hollinger 	36,609 	36,609 	214,643 	Economic Problem 	2001 	
1716 	kl02 	Meszaros 	71 	36,699 	212,536 	Linear Programming Problem 	2004 	
2029 	ch7-7-b5 	JGD_Homology 	35,280 	52,920 	211,680 	Combinatorial Problem 	2008 	
2711 	lowThrust_7 	VDOL 	17,378 	17,378 	211,561 	Optimal Control Problem 	2015 	
1566 	c-47 	Schenk_IBMNA 	15,343 	15,343 	211,401 	Optimization Problem 	2006 	
1255 	copter1 	GHS_psdef 	17,222 	17,222 	211,064 	Computational Fluid Dynamics Problem 	2004 	
2068 	mk12-b3 	JGD_Homology 	51,975 	13,860 	207,900 	Combinatorial Problem 	2008 	
1907 	g3rmt3m3 	TKK 	5,357 	5,357 	207,695 	Structural Problem 	2008 	
2710 	lowThrust_6 	VDOL 	16,928 	16,928 	207,349 	Optimal Control Problem 	2015 	
376 	coater2 	Brethour 	9,540 	9,540 	207,308 	Computational Fluid Dynamics Problem 	1997 	
1505 	internet 	Pajek 	124,651 	124,651 	207,214 	Directed Weighted Graph 	2006 	
1611 	s3rmt3m3 	Cylshell 	5,357 	5,357 	207,123 	Structural Problem 	1997 	
1768 	route 	Meszaros 	20,894 	43,019 	206,782 	Linear Programming Problem 	2004 	
954 	2D_27628_bjtcai 	Schenk_IBMSDS 	27,628 	27,628 	206,670 	Semiconductor Device Problem 	2003 	
2566 	cz20468 	CPM 	20,468 	20,468 	206,076 	2D/3D Problem 	2012 	
2232 	TSOPF_RS_b162_c1 	TSOPF 	5,374 	5,374 	205,399 	Power Network Problem 	2009 	
1240 	mario001 	GHS_indef 	38,434 	38,434 	204,912 	2D/3D Problem 	2004 	
1313 	minsurfo 	GHS_psdef 	40,806 	40,806 	203,622 	Optimization Problem 	2000 	
2632 	vsp_barth5_1Ksep_50in_5Kout 	DIMACS10 	32,212 	32,212 	203,610 	Random Unweighted Graph 	2011 	
1570 	c-51 	Schenk_IBMNA 	23,196 	23,196 	203,048 	Optimization Problem 	2006 	
1571 	c-52 	Schenk_IBMNA 	23,948 	23,948 	202,708 	Optimization Problem 	2006 	
2160 	flower_7_4 	JGD_Margulies 	27,693 	67,593 	202,218 	Combinatorial Problem 	2008 	
1854 	chem_master1 	Watson 	40,401 	40,401 	201,201 	2D/3D Problem 	2007 	
1721 	mod2 	Meszaros 	34,774 	66,409 	199,810 	Linear Programming Problem 	2004 	
1312 	jnlbrng1 	GHS_psdef 	40,000 	40,000 	199,200 	Optimization Problem 	1991 	
1781 	world 	Meszaros 	34,506 	67,147 	198,883 	Linear Programming Problem 	2004 	
1366 	SiNa 	PARSEC 	5,743 	5,743 	198,787 	Theoretical/Quantum Chemistry Problem 	2005 	
2709 	lowThrust_5 	VDOL 	16,262 	16,262 	198,369 	Optimal Control Problem 	2015 	
1315 	torsion1 	GHS_psdef 	40,000 	40,000 	197,608 	Duplicate Optimization Problem 	1983 	
1314 	obstclae 	GHS_psdef 	40,000 	40,000 	197,608 	Optimization Problem 	1983 	
2435 	bfly 	AG-Monien 	49,152 	49,152 	196,608 	Undirected Graph Sequence 	1998 	
2470 	delaunay_n15 	DIMACS10 	32,768 	32,768 	196,548 	Undirected Graph 	2011 	
882 	skirt 	Pothen 	12,598 	12,598 	196,520 	Structural Problem 	2003 	
764 	skirt 	Nasa 	12,598 	12,598 	196,520 	Duplicate Structural Problem 	1995 	
2634 	vsp_befref_fxm_2_4_air02 	DIMACS10 	14,109 	14,109 	196,448 	Random Unweighted Graph 	2011 	
1941 	CAG_mat1916 	JGD_CAG 	1,916 	1,916 	195,985 	Combinatorial Problem 	2008 	
1371 	rajat22 	Rajat 	39,899 	39,899 	195,429 	Circuit Simulation Problem 	2006 	
1109 	mult_dcop_01 	Sandia 	25,187 	25,187 	193,276 	Circuit Simulation Problem Sequence 	2003 	
1110 	mult_dcop_02 	Sandia 	25,187 	25,187 	193,276 	Subsequent Circuit Simulation Problem 	2003 	
1111 	mult_dcop_03 	Sandia 	25,187 	25,187 	193,216 	Subsequent Circuit Simulation Problem 	2003 	
1738 	nemswrld 	Meszaros 	7,138 	28,550 	192,283 	Linear Programming Problem 	2004 	
1862 	Ill_Stokes 	Szczerba 	20,896 	20,896 	191,368 	Computational Fluid Dynamics Problem 	2007 	
576 	jan99jac100 	Hollinger 	34,454 	34,454 	190,224 	Economic Problem 	2001 	
577 	jan99jac100sc 	Hollinger 	34,454 	34,454 	190,224 	Economic Problem 	2001 	
1837 	scsd8-2r 	Meszaros 	8,650 	60,550 	190,210 	Linear Programming Problem Sequence 	2004 	
2797 	wiki-RfA 	SNAP 	11,380 	11,380 	188,077 	Directed Weighted Temporal Multigraph 	2014 	
2296 	ca-CondMat 	SNAP 	23,133 	23,133 	186,936 	Undirected Graph 	2003 	
1840 	sctap1-2r 	Meszaros 	28,830 	63,426 	186,366 	Linear Programming Problem Sequence 	2004 	
552 	g7jac060 	Hollinger 	17,730 	17,730 	183,325 	Economic Problem 	2001 	
553 	g7jac060sc 	Hollinger 	17,730 	17,730 	183,325 	Economic Problem 	2001 	
2820 	Goodwin_023 	Goodwin 	6,005 	6,005 	182,168 	Computational Fluid Dynamics 	2018 	
1735 	nemsemm2 	Meszaros 	6,943 	48,878 	182,012 	Linear Programming Problem 	2004 	
1569 	c-50 	Schenk_IBMNA 	22,401 	22,401 	180,245 	Optimization Problem 	2006 	
1298 	brainpc2 	GHS_indef 	27,607 	27,607 	179,395 	Optimization Problem 	1994 	
2530 	t60k 	DIMACS10 	60,005 	60,005 	178,880 	Undirected Graph 	2000 	
1459 	dictionary28 	Pajek 	52,652 	52,652 	178,076 	Undirected Graph 	2006 	
833 	wang4 	Wang 	26,068 	26,068 	177,196 	Semiconductor Device Problem 	1994 	
832 	wang3 	Wang 	26,064 	26,064 	177,168 	Semiconductor Device Problem 	1994 	
1204 	t2dah_a 	Oberwolfach 	11,445 	11,445 	176,117 	Duplicate Model Reduction Problem 	2004 	
1447 	t2dah 	Oberwolfach 	11,445 	11,445 	176,117 	Model Reduction Problem 	2004 	
1205 	t2dah_e 	Oberwolfach 	11,445 	11,445 	176,117 	Duplicate Model Reduction Problem 	2004 	
289 	epb2 	Averous 	25,228 	25,228 	175,027 	Thermal Problem 	1998 	
1564 	c-45 	Schenk_IBMNA 	13,206 	13,206 	174,452 	Optimization Problem 	2006 	
364 	nasa2910 	Boeing 	2,910 	2,910 	174,296 	Duplicate Structural Problem 	1995 	
759 	nasa2910 	Nasa 	2,910 	2,910 	174,296 	Structural Problem 	1995 	
1299 	bratu3d 	GHS_indef 	27,792 	27,792 	173,796 	2D/3D Problem 	1989 	
1973 	IG5-14 	JGD_G5 	6,735 	7,621 	173,337 	Combinatorial Problem 	2008 	
1365 	SiH4 	PARSEC 	5,041 	5,041 	171,903 	Theoretical/Quantum Chemistry Problem 	2005 	
2002 	f855_mat9 	JGD_Groebner 	2,456 	2,511 	171,214 	Combinatorial Problem 	2008 	
2003 	f855_mat9_I 	JGD_Groebner 	2,456 	2,511 	171,214 	Combinatorial Problem 	2008 	
1331 	Muu 	MathWorks 	7,102 	7,102 	170,134 	Structural Problem 	2006 	
818 	raefsky5 	Simon 	6,316 	6,316 	167,178 	Structural Problem 	1993 	
835 	Zhao2 	Zhao 	33,861 	33,861 	166,453 	Electromagnetics Problem 	2001 	
834 	Zhao1 	Zhao 	33,861 	33,861 	166,453 	Electromagnetics Problem 	2001 	
1567 	c-48 	Schenk_IBMNA 	18,354 	18,354 	166,080 	Optimization Problem 	2006 	
1779 	ulevimin 	Meszaros 	6,590 	46,937 	164,538 	Linear Programming Problem 	2004 	
2708 	lowThrust_4 	VDOL 	13,562 	13,562 	160,947 	Optimal Control Problem 	2015 	
584 	mark3jac060 	Hollinger 	27,449 	27,449 	160,723 	Economic Problem 	2001 	
585 	mark3jac060sc 	Hollinger 	27,449 	27,449 	160,723 	Economic Problem 	2001 	
1180 	lock3491 	HB 	3,491 	3,491 	160,444 	Structural Problem 	1980 	
46 	bcsstk24 	HB 	3,562 	3,562 	159,910 	Structural Problem 	1984 	
1874 	hvdc1 	HVDC 	24,842 	24,842 	158,426 	Power Network Problem 	2007 	
2868 	Fashion_MNIST_norm_10NN 	ML_Graph 	10,000 	10,000 	158,304 	Undirected Weighted Graph 	2020 	
1568 	c-49 	Schenk_IBMNA 	21,132 	21,132 	157,040 	Optimization Problem 	2006 	
2875 	kmnist_norm_10NN 	ML_Graph 	10,000 	10,000 	156,932 	Undirected Weighted Graph 	2020 	
739 	lhr07c 	Mallya 	7,337 	7,337 	156,508 	Chemical Process Simulation Problem 	1997 	
1708 	e18 	Meszaros 	24,617 	38,602 	156,466 	Linear Programming Problem 	2006 	
2627 	vt2010 	DIMACS10 	32,580 	32,580 	155,598 	Undirected Weighted Graph 	2010 	
2695 	hangGlider_5 	VDOL 	16,011 	16,011 	155,246 	Optimal Control Problem 	2015 	
1821 	nsir 	Meszaros 	4,453 	10,057 	154,939 	Linear Programming Problem Sequence 	2004 	
738 	lhr07 	Mallya 	7,337 	7,337 	154,660 	Chemical Process Simulation Problem 	1994 	
2254 	192bit 	Priebel 	13,691 	13,682 	154,303 	Combinatorial Problem 	2009 	
1694 	cari 	Meszaros 	400 	1,200 	152,800 	Linear Programming Problem 	2004 	
2870 	har_10NN 	ML_Graph 	10,299 	10,299 	151,736 	Undirected Weighted Graph 	2020 	
2146 	Trec12 	JGD_Kocay 	551 	2,726 	151,219 	Combinatorial Problem 	2008 	
575 	jan99jac080sc 	Hollinger 	27,534 	27,534 	151,063 	Economic Problem 	2001 	
574 	jan99jac080 	Hollinger 	27,534 	27,534 	151,063 	Economic Problem 	2001 	
2533 	wing_nodal 	DIMACS10 	10,937 	10,937 	150,976 	Undirected Graph 	2000 	
911 	cage10 	vanHeukelum 	11,397 	11,397 	150,645 	Directed Weighted Graph 	2003 	
1731 	model10 	Meszaros 	4,400 	16,819 	150,372 	Linear Programming Problem 	2004 	
1295 	bloweya 	GHS_indef 	30,004 	30,004 	150,009 	Materials Problem 	1992 	
1272 	pds10 	GHS_psdef 	16,558 	16,558 	149,658 	Optimization Problem 	2004 	
2694 	hangGlider_4 	VDOL 	15,561 	15,561 	149,532 	Optimal Control Problem 	2015 	
40 	bcsstk18 	HB 	11,948 	11,948 	149,090 	Structural Problem 	1985 	
1645 	nug08-3rd 	Mittelmann 	19,728 	29,856 	148,416 	Linear Programming Problem 	1995 	
2231 	TSOPF_FS_b9_c6 	TSOPF 	14,454 	14,454 	147,972 	Power Network Problem 	2009 	
2214 	case9 	QY 	14,454 	14,454 	147,972 	Power Network Problem Sequence 	2008 	
2316 	p2p-Gnutella31 	SNAP 	62,586 	62,586 	147,892 	Directed Graph 	2002 	
2438 	ccc 	AG-Monien 	49,152 	49,152 	147,456 	Undirected Graph Sequence 	1998 	
2052 	D6-6 	JGD_Homology 	120,576 	23,740 	146,520 	Combinatorial Problem 	2008 	
2878 	mnist_test_norm_10NN 	ML_Graph 	10,000 	10,000 	145,600 	Undirected Weighted Graph 	2020 	
551 	g7jac050sc 	Hollinger 	14,760 	14,760 	145,157 	Economic Problem 	2001 	
901 	shermanACb 	Shen 	18,510 	18,510 	145,149 	2D/3D Problem 	2003 	
2345 	bauru5727 	Rommes 	40,366 	40,366 	145,019 	Eigenvalue/Model Reduction Problem 	2010 	
2344 	juba40k 	Rommes 	40,337 	40,337 	144,945 	Eigenvalue/Model Reduction Problem 	2010 	
643 	lp_maros_r7 	LPnetlib 	3,136 	9,408 	144,848 	Linear Programming Problem 	1994 	
645 	lp_osa_07 	LPnetlib 	1,118 	25,067 	144,812 	Linear Programming Problem 	1990 	
1406 	ted_B 	Bindel 	10,605 	10,605 	144,579 	Thermal Problem 	2006 	
1409 	ted_B_unscaled 	Bindel 	10,605 	10,605 	144,579 	Thermal Problem 	2006 	
1825 	pltexpa 	Meszaros 	26,894 	70,364 	143,059 	Linear Programming Problem Sequence 	2004 	
2434 	shock-9 	AG-Monien 	36,476 	36,476 	142,580 	2D/3D Problem 	1998 	
1666 	fome12 	Mittelmann 	24,284 	48,920 	142,528 	Linear Programming Problem 	2005 	
378 	mplate 	Cote 	5,962 	5,962 	142,190 	Acoustics Problem 	1997 	
2537 	OPF_3754 	IPSO 	15,435 	15,435 	141,478 	Power Network Problem 	2011 	
1248 	stokes64s 	GHS_indef 	12,546 	12,546 	140,034 	Computational Fluid Dynamics Problem 	2004 	
1247 	stokes64 	GHS_indef 	12,546 	12,546 	140,034 	Computational Fluid Dynamics Problem 	2004 	
2437 	cca 	AG-Monien 	49,152 	49,152 	139,264 	Undirected Graph Sequence 	1998 	
1443 	rail_20209 	Oberwolfach 	20,209 	20,209 	139,233 	Model Reduction Problem 	2002 	
405 	cavity26 	DRIVCAV 	4,562 	4,562 	138,040 	Subsequent Computational Fluid Dynamics Problem 	1996 	
399 	cavity20 	DRIVCAV 	4,562 	4,562 	138,040 	Subsequent Computational Fluid Dynamics Problem 	1996 	
403 	cavity24 	DRIVCAV 	4,562 	4,562 	138,040 	Subsequent Computational Fluid Dynamics Problem 	1996 	
401 	cavity22 	DRIVCAV 	4,562 	4,562 	138,040 	Subsequent Computational Fluid Dynamics Problem 	1996 	
397 	cavity18 	DRIVCAV 	4,562 	4,562 	138,040 	Subsequent Computational Fluid Dynamics Problem 	1996 	
395 	cavity16 	DRIVCAV 	4,562 	4,562 	137,887 	Computational Fluid Dynamics Problem Sequence 	1996 	
2201 	abtaha2 	JGD_Taha 	37,932 	331 	137,228 	Combinatorial Problem 	2008 	
2828 	ACTIVSg10K 	TAMU_SmartGridCenter 	20,000 	20,000 	135,888 	Power Network Problem 	2018 	
1928 	bibd_15_7 	JGD_BIBD 	105 	6,435 	135,135 	Combinatorial Problem 	2008 	
2767 	mycielskian11 	Mycielski 	1,535 	1,535 	134,710 	Undirected Graph 	2018 	
870 	bodyy6 	Pothen 	19,366 	19,366 	134,208 	Structural Problem 	2003 	
1531 	Wordnet3 	Pajek 	82,670 	82,670 	132,964 	Directed Weighted Graph 	2006 	
2154 	cat_ears_4_4 	JGD_Margulies 	19,020 	44,448 	132,888 	Combinatorial Problem 	2008 	
404 	cavity25 	DRIVCAV 	4,562 	4,562 	131,735 	Subsequent Computational Fluid Dynamics Problem 	1996 	
396 	cavity17 	DRIVCAV 	4,562 	4,562 	131,735 	Subsequent Computational Fluid Dynamics Problem 	1996 	
400 	cavity21 	DRIVCAV 	4,562 	4,562 	131,735 	Subsequent Computational Fluid Dynamics Problem 	1996 	
398 	cavity19 	DRIVCAV 	4,562 	4,562 	131,735 	Subsequent Computational Fluid Dynamics Problem 	1996 	
402 	cavity23 	DRIVCAV 	4,562 	4,562 	131,735 	Subsequent Computational Fluid Dynamics Problem 	1996 	
2873 	JapaneseVowelsSmall_10NN 	ML_Graph 	9,961 	9,961 	131,144 	Undirected Weighted Graph 	2020 	
969 	igbt3 	Schenk_ISEI 	10,938 	10,938 	130,500 	Semiconductor Device Problem 	2003 	
1565 	c-46 	Schenk_IBMNA 	14,913 	14,913 	130,397 	Optimization Problem 	2006 	
819 	raefsky6 	Simon 	3,402 	3,402 	130,371 	Structural Problem 	1993 	
1194 	rajat10 	Rajat 	30,202 	30,202 	130,303 	Circuit Simulation Problem 	2004 	
626 	lp_fit2d 	LPnetlib 	25 	10,524 	129,042 	Linear Programming Problem 	1990 	
869 	bodyy5 	Pothen 	18,589 	18,589 	128,853 	Structural Problem 	2003 	
1218 	aug3dcqp 	GHS_indef 	35,543 	35,543 	128,115 	2D/3D Problem 	1994 	
792 	aft02 	Okunbor 	8,184 	8,184 	127,762 	Acoustics Problem 	2001 	
